main_category,code,url,product_name,nutrition_grade_fr,energy,proteins,stores_y
Breakfast cereals,22147147,https://fr.openfoodfacts.org/produit/22147147/basis-musli-dm,Basis Müsli,-,-,-,
Breakfast cereals,3560070328529,https://fr.openfoodfacts.org/produit/3560070328529/crunchy-muesli-3-chocolats-carrefour,Crunchy Muesli 3 Chocolats,d,1993,7.7,Carrefour
Breakfast cereals,3111952022587,https://fr.openfoodfacts.org/produit/3111952022587/flocons-d-avoine-leader-price,Flocons d'Avoine,a,1619,13.7,Leader Price
Breakfast cereals,3596710354290,https://fr.openfoodfacts.org/produit/3596710354290/crousty-premium-noix-amandes-noisettes-noix-du-bresil-noix-de-pecan-auchan,"Crousty Premium Noix - Amandes, Noisettes, Noix du Brésil, Noix de Pécan",d,2041,10.2,Auchan
Breakfast cereals,00818919,https://fr.openfoodfacts.org/produit/00818919/apple-cinnamon-flakes-marks-spencer,Apple & Cinnamon Flakes,c,1601,11.3,Marks & Spencer
Breakfast cereals,3700311866803,https://fr.openfoodfacts.org/produit/3700311866803/muesli-croustillant-au-chocolat-au-lait-tous-les-jours,Muesli croustillant au chocolat au lait,d,1887,8.3,
Breakfast cereals,5053827106542,https://fr.openfoodfacts.org/produit/5053827106542/special-k-crunchy-muesli-airelles-graines-de-courge-amandes-kellogg-s,"Spécial K - Crunchy Muesli : Airelles, graines de courge & amandes",c,1631,9.9,
Breakfast cereals,07228179,https://fr.openfoodfacts.org/produit/07228179/croustillants-fruits-rouges-bjorg,Croustillants Fruits Rouges,-,-,-,
Breakfast cereals,3229820106557,https://fr.openfoodfacts.org/produit/3229820106557/muesli-croquant-fruits-secs-evernat,Müesli Croquant Fruits Secs,c,1966,10,
Breakfast cereals,8595229903246,https://fr.openfoodfacts.org/produit/8595229903246/musli-crunchy-chocolat-emco,Müsli Crunchy - Chocolat,c,1880,8.2,Noz
Breakfast cereals,4000540004663,https://fr.openfoodfacts.org/produit/4000540004663/muesli-classique-aux-fruits-exotiques-papayes-figues-ananas-mangues-kolln,"Muesli Classique aux fruits exotiques - Papayes, figues, ananas & mangues",c,1589,8.6,Noz
Breakfast cereals,3450970117210,https://fr.openfoodfacts.org/produit/3450970117210/muesli-croustillant-aux-fruits-eco,Muesli croustillant aux fruits,d,1895,8.7,Leclerc
Breakfast cereals,8003000180408,https://fr.openfoodfacts.org/produit/8003000180408/vitalis-light-muesli-croustillant-framboises-dr-oetker,Vitalis Light - Muesli croustillant framboises - Dr Oetker,d,1820,11,Noz
Breakfast cereals,8003000180408,https://fr.openfoodfacts.org/produit/8003000180408/vitalis-light-muesli-croustillant-framboises-dr-oetker,Vitalis Light - Muesli croustillant framboises - Dr Oetker,d,1820,11,O'cady Plus
Breakfast cereals,5018357009299,https://fr.openfoodfacts.org/produit/5018357009299/simply-fruity-muesli-dorset-cereals,Simply Fruity Muesli,b,1410,7.3,Auchan
Breakfast cereals,3168930007616,https://fr.openfoodfacts.org/produit/3168930007616/cruesli-edition-limitee-automne-hiver-3-chocolats-quaker,"Cruesli, Edition Limitée (Automne - Hiver 3 Chocolats)",d,1966,7,Intermarché
Breakfast cereals,5010477344878,https://fr.openfoodfacts.org/produit/5010477344878/country-crisp-delice-3-chocolats-noix-grillees-jordans,Country Crisp Délice 3 Chocolats & Noix grillées,d,2026,9.7,Intermarché
Breakfast cereals,3560070466740,https://fr.openfoodfacts.org/produit/3560070466740/crunchy-muesli-cappucino-carrefour,Crunchy Muesli Cappucino,d,1776,10,Carrefour
Breakfast cereals,5053827152631,https://fr.openfoodfacts.org/produit/5053827152631/muesli-croustillant-epeautre-airelles-raisins-secs-et-graines-de-lin-ancient-legends,"Muesli Croustillant (Epeautre, airelles, raisins secs et graines de lin)",d,1720,8.2,Leclerc
Breakfast cereals,3596710282777,https://fr.openfoodfacts.org/produit/3596710282777/crousty-3-cereales-noix-de-coco-et-pepites-de-chocolat-auchan,Crousty 3 Céréales - Noix de coco et pépites de chocolat,d,1934,8.4,auchan
Breakfast cereals,7101015389777,https://fr.openfoodfacts.org/produit/7101015389777/muesli-croustillant-au-chocolat-nature-bio,Muesli Croustillant au Chocolat,c,1936,9,Cora
Breakfast cereals,7101015389777,https://fr.openfoodfacts.org/produit/7101015389777/muesli-croustillant-au-chocolat-nature-bio,Muesli Croustillant au Chocolat,c,1936,9,Match
Breakfast cereals,8710466278227,https://fr.openfoodfacts.org/produit/8710466278227/vitalis-muesli-croustillant-raisins-dr-oetker,Vitalis Muesli Croustillant Raisins,d,1862,10,Noz
Breakfast cereals,3410280003122,https://fr.openfoodfacts.org/produit/3410280003122/muesli-croustillant-aux-fruits-netto,Muesli croustillant aux fruits,d,1913,8.6,Netto
Breakfast cereals,3263850802010,https://fr.openfoodfacts.org/produit/3263850802010/muesli-croustillant-aux-3-chocolats-leader-price,Muesli Croustillant aux 3 Chocolats,d,1873,8,Leader Price
Breakfast cereals,3596710354306,https://fr.openfoodfacts.org/produit/3596710354306/crousty-premium-3-chocolats-auchan,Crousty Premium 3 Chocolats,c,1980,9,Auchan
Breakfast cereals,3450970117203,https://fr.openfoodfacts.org/produit/3450970117203/muesli-croustillant-aux-fruits-eco,Muesli  croustillant aux fruits,d,1890,8.5,Leclerc
Breakfast cereals,2000000043521,https://fr.openfoodfacts.org/produit/2000000043521/coco-pops-pepites-multi-cereales-kellogg-s,Coco Pops Pépites multi-céréales,b,1887,7.2,Cora
Breakfast cereals,3250391906529,https://fr.openfoodfacts.org/produit/3250391906529/muesli-crisp-biscuite-chabrior,Muesli Crisp Biscuité,c,1974,8.9,intermarché
Breakfast cereals,3597620005722,https://fr.openfoodfacts.org/produit/3597620005722/cruesli-4-noix-quaker,"Cruesli, 4 Noix",c,2030,8.5,Leclerc
Breakfast cereals,3560070821860,https://fr.openfoodfacts.org/produit/3560070821860/crunchy-muesli-chocolat-noir-intense-carrefour,Crunchy Muesli chocolat noir intense ,d,1929,8.7,Carrefour
Breakfast cereals,8710466278623,https://fr.openfoodfacts.org/produit/8710466278623/vitalis-roasted-muesli-fraise-vanille-bourbon-dr-oetker,Vitalis Roasted Muesli Fraise-Vanille Bourbon,c,1761,10,Noz
Breakfast cereals,7610023002016,https://fr.openfoodfacts.org/produit/7610023002016/champion-original-familia,Champion original,b,1615,11,
Breakfast cereals,00819367,https://fr.openfoodfacts.org/produit/00819367/traditional-british-porridge-oats-simply-marks-spencer,Traditional British Porridge Oats,a,1500,10.9,Marks & Spencer
Breakfast cereals,3560071013110,https://fr.openfoodfacts.org/produit/3560071013110/stylesse-fruits-rouges-carrefour,Stylesse Fruits Rouges,b,1552,7.9,Carrefour
Breakfast cereals,2020187,https://fr.openfoodfacts.org/produit/2020187/master-crumble-chocolat-noisette,Master crumble chocolat noisette,c,1933,10,Lidl
Breakfast cereals,8718885740363,https://fr.openfoodfacts.org/produit/8718885740363/flocons-paul-s-quinoa,Flocons,a,1465,11,
Breakfast cereals,3329483101200,https://fr.openfoodfacts.org/produit/3329483101200/flocons-5-cereales-markal,Flocons 5 Céréales,a,1440,12,Bio14
Breakfast cereals,3250392156619,https://fr.openfoodfacts.org/produit/3250392156619/corn-flakes-netto,Corn flakes,c,1620,7.6,Netto
Breakfast cereals,4172078000780,https://fr.openfoodfacts.org/produit/4172078000780/corn-flakes-kellogg-s,Corn Flakes,c,1604,7,
Breakfast cereals,3380390063401,https://fr.openfoodfacts.org/produit/3380390063401/flocons-d-orge-primeal,Flocons d'Orge,a,1402,11.2,
Breakfast cereals,5053827152600,https://fr.openfoodfacts.org/produit/5053827152600/petales-seigle-airelles-amandes-et-graines-de-lin-kellogg-s,"Pétales Seigle, airelles, amandes et graines de lin",c,1651,11,
Breakfast cereals,3760081800339,https://fr.openfoodfacts.org/produit/3760081800339/smart-muesli-fruits-rouges-so-shape,Smart Muesli Fruits Rouges,a,1356,26.9,
Breakfast cereals,3596710416790,https://fr.openfoodfacts.org/produit/3596710416790/sugar-flakes-auchan,Sugar Flakes,d,1611,6,Auchan
Breakfast cereals,9004617062964,https://fr.openfoodfacts.org/produit/9004617062964/bio-cranberry-kirach-musli-verival-tiroler-biomanufaktur-www-verival-at,Bio Cranberry Kirach Müsli,a,1473,11,Naturalia
Breakfast cereals,3596710307401,https://fr.openfoodfacts.org/produit/3596710307401/flocons-d-avoine-100-cereales-auchan,Flocons d'Avoine 100 % céréales ,a,1523,12.6,Auchan
Breakfast cereals,3596710307401,https://fr.openfoodfacts.org/produit/3596710307401/flocons-d-avoine-100-cereales-auchan,Flocons d'Avoine 100 % céréales ,a,1523,12.6,Banque alimentaire
Breakfast cereals,3263850820519,https://fr.openfoodfacts.org/produit/3263850820519/muesli-croustillant-aux-eclats-de-chocolat-au-lait-le-prix-gagnant,Muesli Croustillant aux Éclats de Chocolat au Lait,d,1890,9.3,Leader Price
Breakfast cereals,3263850820519,https://fr.openfoodfacts.org/produit/3263850820519/muesli-croustillant-aux-eclats-de-chocolat-au-lait-le-prix-gagnant,Muesli Croustillant aux Éclats de Chocolat au Lait,d,1890,9.3,casino
Breakfast cereals,3263850820519,https://fr.openfoodfacts.org/produit/3263850820519/muesli-croustillant-aux-eclats-de-chocolat-au-lait-le-prix-gagnant,Muesli Croustillant aux Éclats de Chocolat au Lait,d,1890,9.3,géant
Breakfast cereals,5010026517128,https://fr.openfoodfacts.org/produit/5010026517128/top-porridge-mornflake,Top Porridge,a,1527,18.4,
Breakfast cereals,5055534302477,https://fr.openfoodfacts.org/produit/5055534302477/instant-oats-sans-arome-myprotein,Instant oats sans arôme,a,1616,11,
Breakfast cereals,3596710408191,https://fr.openfoodfacts.org/produit/3596710408191/crousty-4-fruits-raisin-noix-de-coco-banane-et-pomme-auchan,"Crousty 4 fruits (raisin, noix de coco, banane et pomme)",d,1915,7.4,auchan
Breakfast cereals,3257984550466,https://fr.openfoodfacts.org/produit/3257984550466/muesli-fruits-cora,Muesli fruits,a,1529,10.9,COra
Breakfast cereals,3257984550459,https://fr.openfoodfacts.org/produit/3257984550459/muesli-croustillant-fruits-cora,Muesli croustillant fruits,d,1954,7.7,Cora
Breakfast cereals,5053827140201,https://fr.openfoodfacts.org/produit/5053827140201/crunchy-muesli-special-k,Crunchy Muesli ,c,1669,9.1,auchan
Breakfast cereals,3421557103001,https://fr.openfoodfacts.org/produit/3421557103001/muesli-gran-o-pommes-noix-grillon-d-or,Muesli Gran'o Pommes & noix Grillon d'Or,b,1333,6.1,Natureo
Breakfast cereals,3251490423108,https://fr.openfoodfacts.org/produit/3251490423108/muesli-aux-fruits-gerble,Muesli aux fruits,a,1530,11,
Breakfast cereals,3560070519033,https://fr.openfoodfacts.org/produit/3560070519033/muesli-raisins-noisettes-bio-carrefour,Muesli raisins noisettes Bio,b,1697,9.1,carrefour
Breakfast cereals,3250390100201,https://fr.openfoodfacts.org/produit/3250390100201/corn-flakes-chabrior,Corn Flakes,c,1592,6.9,Intermarché
Breakfast cereals,3596710371112,https://fr.openfoodfacts.org/produit/3596710371112/muesli-aux-fruits-auchan,Muesli aux fruits,a,1472,9.5,Auchan
Breakfast cereals,5053827140355,https://fr.openfoodfacts.org/produit/5053827140355/crunchy-muesli-raisins-pommes-rouges-kellogg-s,Crunchy Muesli raisins & pommes rouges,c,1640,7.8,Leclerc
Breakfast cereals,5010026517067,https://fr.openfoodfacts.org/produit/5010026517067/favourite-fruit-et-nuts-extra-crisby-muesli-mornflake,Favourite fruit et nuts extra Crisby muesli,b,1577,9.8,Monoprix
Breakfast cereals,5018357006755,https://fr.openfoodfacts.org/produit/5018357006755/dorset-cereals-fabulous-high-fibre,Dorset cereals fabulous high fibre,b,1492,8,Nose
Breakfast cereals,3421557107078,https://fr.openfoodfacts.org/produit/3421557107078/muesli-hyperproteine-grillon-d-or,Muesli + hyperprotéiné,a,1845,23,
Breakfast cereals,3258260000255,https://fr.openfoodfacts.org/produit/3258260000255/corn-flakes-supplex,corn flakes,a,1436,6.9,
Breakfast cereals,3421557102134,https://fr.openfoodfacts.org/produit/3421557102134/gran-o-choco-fruits-rouges-grillon-d-or,Gran'o choco fruits rouges,b,1690,8.6,
Breakfast cereals,3250391318230,https://fr.openfoodfacts.org/produit/3250391318230/muesli-aux-pepites-de-chocolat-regain-bio,Muesli aux Pépites de Chocolat,d,1993,7,Intermarché
Breakfast cereals,3660992004867,https://fr.openfoodfacts.org/produit/3660992004867/corn-flakes-bien-vu,Corn Flakes,c,1592,7.9,
Breakfast cereals,0227628013582,https://fr.openfoodfacts.org/produit/0227628013582/muesli-cereales-et-fruits-secs-biothentic,Muesli céréales et fruits secs,-,1683,10.3,Carrefour
Breakfast cereals,5010026514158,https://fr.openfoodfacts.org/produit/5010026514158/oatbran-muesli-cranberry-nut-mornflake-gold,Oatbran muesli Cranberry & nut,a,1561,11.6,
Breakfast cereals,3421557910159,https://fr.openfoodfacts.org/produit/3421557910159/muesli-premium-terres-et-cereales-bio,Muesli Premium,c,1803,10.6,
Breakfast cereals,3273120026428,https://fr.openfoodfacts.org/produit/3273120026428/petit-flocons-d-avoine-celant,petit flocons d'avoine ,a,1589,11.1,
Breakfast cereals,2000000024279,https://fr.openfoodfacts.org/produit/2000000024279/gerble-muesli-aux-fruits,Gerblé muesli aux fruits,a,1519,11,
Breakfast cereals,4008713702927,https://fr.openfoodfacts.org/produit/4008713702927/petales-de-mais-croustillants-sans-marque,Pétales de maïs croustillants,d,1589,8.1,
Breakfast cereals,3560070519187,https://fr.openfoodfacts.org/produit/3560070519187/corn-flakes-cacao-carrefour,Corn flakes cacao,b,1623,6.8,carrefour
Breakfast cereals,8714443805246,https://fr.openfoodfacts.org/produit/8714443805246/oats-on-the-go-creme-de-la-cream,Oats on the Go,a,1566,12.6,Action
Breakfast cereals,5060120282279,https://fr.openfoodfacts.org/produit/5060120282279/muesli-nutty-crunch-rude-health,Muesli Nutty Crunch,a,1830,13,Auchan
Breakfast cereals,7174728700801,https://fr.openfoodfacts.org/produit/7174728700801/corn-flakes-chabrior,Corn flakes,d,1570,7.7,Intermarché
Breakfast cereals,5400247009654,https://fr.openfoodfacts.org/produit/5400247009654/corn-flakes-winny,Corn Flakes,d,1601,7.2,Cora
Breakfast cereals,3198172000120,https://fr.openfoodfacts.org/produit/3198172000120/corn-flakes-kellogg-s,Corn Flakes Kellogg's,c,1604,7,Monoprix
Pizza pies and quiche,8008698024874,https://fr.openfoodfacts.org/produit/8008698024874/pizza-4-fromages-sans-gluten-schar,Pizza 4 Fromages sans gluten,d,1125,8.4,
Pizza pies and quiche,8059070740813,https://fr.openfoodfacts.org/produit/8059070740813/pizza-4-fromages-l-italie-des-pizzas,Pizza 4 fromages,d,1054,12,
Pizza pies and quiche,3263858402212,https://fr.openfoodfacts.org/produit/3263858402212/pizza-royale-franprix,Pizza royale,b,761,8.1,Franprix
Pizza pies and quiche,3256226741679,https://fr.openfoodfacts.org/produit/3256226741679/pizza-u,Pizza,d,1071,12,-
Pizza pies and quiche,3257983940060,https://fr.openfoodfacts.org/produit/3257983940060/pizza-du-pecheur-saumon-thon-crevettes-cuite-sur-pierre-cora,"Pizza du pêcheur( saumon, thon, crevettes) cuite sur pierre",d,962,8.6,Cora
Pizza pies and quiche,3596710464548,https://fr.openfoodfacts.org/produit/3596710464548/pizza-chevre-auchan,Pizza chevre,c,941,9.9,Auchan
Pizza pies and quiche,4001724819905,https://fr.openfoodfacts.org/produit/4001724819905/ristorante-pizza-vegetale-dr-oetker,Ristorante: Pizza vegetale,d,834,6.6,Franprix
Pizza pies and quiche,4001724819905,https://fr.openfoodfacts.org/produit/4001724819905/ristorante-pizza-vegetale-dr-oetker,Ristorante: Pizza vegetale,d,834,6.6,Magasins U
Pizza pies and quiche,4001724819905,https://fr.openfoodfacts.org/produit/4001724819905/ristorante-pizza-vegetale-dr-oetker,Ristorante: Pizza vegetale,d,834,6.6,Delhaize
Pizza pies and quiche,3242272501053,https://fr.openfoodfacts.org/produit/3242272501053/la-pizz-4-fromages-sodebo,La Pizz - 4 fromages,d,998,13,Leclerc
Pizza pies and quiche,3242272501053,https://fr.openfoodfacts.org/produit/3242272501053/la-pizz-4-fromages-sodebo,La Pizz - 4 fromages,d,998,13,Magasins U
Pizza pies and quiche,3242272502050,https://fr.openfoodfacts.org/produit/3242272502050/la-pizz-jambon-champignons-de-paris-sodebo,La Pizz - Jambon Champignons de Paris,c,752,8.7,Cora
Pizza pies and quiche,3242272502050,https://fr.openfoodfacts.org/produit/3242272502050/la-pizz-jambon-champignons-de-paris-sodebo,La Pizz - Jambon Champignons de Paris,c,752,8.7,Magasins U
Pizza pies and quiche,3256225734542,https://fr.openfoodfacts.org/produit/3256225734542/pizza-bolognaise-au-boeuf-u,Pizza bolognaise au boeuf,c,990,12,Super U
Pizza pies and quiche,3256225734542,https://fr.openfoodfacts.org/produit/3256225734542/pizza-bolognaise-au-boeuf-u,Pizza bolognaise au boeuf,c,990,12, Magasins U
Pizza pies and quiche,26060606,https://fr.openfoodfacts.org/produit/26060606/pizza-jambon-mozzarella-tomate-mi-sechee-casa-morando,Pizza Jambon Mozzarella Tomate mi-séchée,c,1123,14,ALDI
Pizza pies and quiche,20055462,https://fr.openfoodfacts.org/produit/20055462/pizza-fromages-cuite-au-feu-de-bois,Pizza fromages cuite au feu de bois,c,920,10,
Pizza pies and quiche,3700477606145,https://fr.openfoodfacts.org/produit/3700477606145/pizza-royale-carte-nature,Pizza Royale,c,778,7.6,-
Pizza pies and quiche,3273640001141,https://fr.openfoodfacts.org/produit/3273640001141/la-pizza-du-moulin,La pizza du moulin,c,929,10.10000038147,
Pizza pies and quiche,3564700433546,https://fr.openfoodfacts.org/produit/3564700433546/la-familiale-4-fromages-turini,La Familiale 4 fromages,b,919,11,Leclerc
Pizza pies and quiche,3760209680614,https://fr.openfoodfacts.org/produit/3760209680614/pizza-au-feu-de-bois-100-vegan-les-p-tits-chefs-du-bio,Pizza au feu de bois 100 % vegan,c,699,3,
Pizza pies and quiche,27031933,https://fr.openfoodfacts.org/produit/27031933/pizza-prosciutto-casa-morando,Pizza Prosciutto,c,983,10,
Pizza pies and quiche,3242273051458,https://fr.openfoodfacts.org/produit/3242273051458/crust-authentic-effiloche-de-porc-sodebo,Crust Authentic éffiloche de porc,c,799,9.5,
Pizza pies and quiche,3251516347005,https://fr.openfoodfacts.org/produit/3251516347005/notre-fromagere-pizza-entremont,Notre Fromagère - Pizza Entremont,d,1054,11,
Pizza pies and quiche,3251516346008,https://fr.openfoodfacts.org/produit/3251516346008/pizza-montagnarde-a-la-raclette-entremont,Pizza montagnarde à la raclette,d,1004,9.2,
Pizza pies and quiche,3242272345053,https://fr.openfoodfacts.org/produit/3242272345053/sodebo-dolce-pizza-4-formaggi,Sodebo Dolce Pizza - 4 Formaggi,c,968,11,Franprix
Pizza pies and quiche,3242272345053,https://fr.openfoodfacts.org/produit/3242272345053/sodebo-dolce-pizza-4-formaggi,Sodebo Dolce Pizza - 4 Formaggi,c,968,11,Magasins U
Pizza pies and quiche,3242272348252,https://fr.openfoodfacts.org/produit/3242272348252/pizza-dolce-napoli-sodebo,Pizza dolce napoli,c,858,11,
Pizza pies and quiche,3242272346050,https://fr.openfoodfacts.org/produit/3242272346050/dolce-pizza-prosciutto-sodebo,Dolce pizza  Prosciutto,b,829,11,Carrefour City
